% 1. Title: Face Biometrics Database
% 
% 2. Sources:
%      (a) Creator: Hugh Pearse
%      (b) Donor: University of Essex
%      (c) Date: October 2013
% 
@RELATION angles

@ATTRIBUTE row1  NUMERIC
@ATTRIBUTE row2  NUMERIC
@ATTRIBUTE row3  NUMERIC
@ATTRIBUTE row4  NUMERIC
@ATTRIBUTE row5  NUMERIC
@ATTRIBUTE row6  NUMERIC
@ATTRIBUTE row7  NUMERIC
@ATTRIBUTE row8  NUMERIC
@ATTRIBUTE row9  NUMERIC
@ATTRIBUTE row10  NUMERIC
@ATTRIBUTE file string

@DATA
41,33,46,29,170,180,170,28,66,26,djmart.12.jpg
41,34,50,33,177,172,170,28,66,21,djmart.13.jpg
46,34,55,29,167,167,180,27,62,23,djmart.14.jpg
41,41,51,29,170,170,180,24,67,23,djmart.15.jpg
39,40,48,31,172,172,180,24,66,22,djmart.16.jpg
44,31,45,31,172,180,172,30,65,26,djmart.17.jpg
43,37,43,27,178,167,169,27,65,25,djmart.18.jpg
44,27,53,29,178,171,172,29,66,26,djmart.19.jpg
44,27,53,30,180,167,167,29,63,26,djmart.20.jpg
47,29,47,23,179,170,171,30,64,27,djmart.7.jpg
44,34,44,30,172,180,172,30,67,23,dmwest.10.jpg
42,30,50,28,170,170,180,32,67,24,dmwest.11.jpg
41,28,47,29,180,180,180,29,66,23,dmwest.12.jpg
45,33,41,24,180,180,180,31,66,26,dmwest.13.jpg
52,30,39,24,167,180,167,33,63,26,dmwest.14.jpg
45,27,45,25,162,172,170,34,65,21,dmwest.15.jpg
49,28,50,29,155,167,167,34,59,24,dmwest.16.jpg
52,30,40,20,180,180,180,33,63,23,dmwest.17.jpg
48,27,45,25,171,171,180,34,62,22,dmwest.18.jpg
49,30,39,22,161,169,172,35,64,22,dmwest.19.jpg
49,34,38,23,160,167,172,32,63,23,dmwest.1.jpg
48,27,45,29,158,167,171,35,61,25,dmwest.20.jpg
52,30,31,20,160,167,172,36,63,23,dmwest.2.jpg
51,29,34,20,161,171,170,34,66,25,dmwest.3.jpg
45,27,45,29,160,172,167,34,65,25,dmwest.4.jpg
52,26,40,25,167,167,180,35,62,27,dmwest.5.jpg
48,30,34,20,170,170,180,35,66,27,dmwest.6.jpg
52,30,34,25,167,167,180,35,62,27,dmwest.7.jpg
48,35,41,22,171,180,171,31,70,26,dmwest.8.jpg
45,29,47,32,167,167,180,31,62,23,dmwest.9.jpg
31,44,52,48,161,169,172,19,77,29,doraj.10.jpg
34,38,54,35,180,180,180,24,76,32,doraj.11.jpg
35,42,117,37,180,180,180,23,73,33,doraj.14.jpg
31,44,57,42,169,169,180,21,75,31,doraj.15.jpg
31,37,115,41,171,171,180,21,71,23,doraj.16.jpg
31,48,58,45,169,169,180,19,69,29,doraj.17.jpg
35,39,53,35,161,171,171,25,73,25,doraj.18.jpg
30,45,54,44,159,169,171,19,77,33,doraj.19.jpg
36,39,116,41,170,170,180,22,70,28,doraj.1.jpg
32,43,59,42,171,180,171,21,71,27,doraj.20.jpg
33,40,60,40,180,180,180,23,71,31,doraj.2.jpg
34,43,52,39,180,180,180,24,74,31,doraj.3.jpg
37,43,59,39,158,170,168,23,69,27,doraj.4.jpg
37,45,53,41,180,180,180,23,67,31,doraj.5.jpg
26,42,113,46,169,169,180,17,71,31,doraj.6.jpg
33,41,58,39,169,169,180,23,73,33,doraj.7.jpg
38,39,57,33,180,180,180,25,73,33,doraj.8.jpg
30,40,66,46,169,169,180,18,72,32,doraj.9.jpg
35,32,63,32,180,180,180,27,69,27,drbost.10.jpg
35,32,55,36,180,180,180,26,70,28,drbost.11.jpg
26,51,49,37,180,180,180,19,67,27,drbost.12.jpg
34,32,116,34,180,180,180,25,71,27,drbost.13.jpg
34,32,56,36,180,180,180,25,71,27,drbost.14.jpg
34,32,63,38,180,180,180,26,72,28,drbost.15.jpg
38,30,56,34,171,180,171,29,71,27,drbost.16.jpg
34,37,50,32,180,180,180,25,67,27,drbost.17.jpg
33,33,52,29,165,173,173,27,77,31,drbost.18.jpg
34,30,58,32,180,180,180,26,72,28,drbost.19.jpg
31,32,56,35,180,180,180,25,75,31,drbost.20.jpg
37,33,58,31,180,180,180,27,75,28,ekavaz.10.jpg
37,32,57,34,171,180,171,28,76,28,ekavaz.11.jpg
30,40,54,37,172,172,180,23,77,27,ekavaz.12.jpg
35,33,54,32,170,170,180,27,77,31,ekavaz.14.jpg
34,33,57,34,170,170,180,27,76,30,ekavaz.15.jpg
35,32,55,37,180,180,180,27,77,32,ekavaz.16.jpg
35,34,55,34,180,180,180,26,78,32,ekavaz.17.jpg
36,36,54,35,180,180,180,25,75,31,ekavaz.18.jpg
37,37,51,35,180,180,180,26,76,32,ekavaz.19.jpg
36,36,50,31,170,180,170,27,77,31,ekavaz.1.jpg
33,38,52,34,180,180,180,23,71,27,ekavaz.20.jpg
36,35,50,31,170,180,170,27,77,31,ekavaz.2.jpg
38,32,57,28,180,180,180,29,73,27,ekavaz.3.jpg
35,34,54,36,180,180,180,27,75,35,ekavaz.4.jpg
38,32,49,30,180,180,180,28,74,26,ekavaz.5.jpg
34,34,55,34,180,180,180,25,75,30,ekavaz.6.jpg
41,30,49,30,170,180,170,30,74,30,ekavaz.7.jpg
35,30,114,34,180,180,180,27,77,28,ekavaz.8.jpg
30,34,63,37,178,168,170,23,77,35,ekavaz.9.jpg
36,36,50,31,170,180,170,27,77,31,ekavaz.jpg
41,28,57,26,171,180,171,33,79,29,elduns.10.jpg
35,27,64,34,171,180,171,29,75,29,elduns.11.jpg
37,31,57,31,169,180,169,29,75,29,elduns.12.jpg
39,31,56,29,171,180,171,32,76,30,elduns.13.jpg
43,32,43,24,171,180,171,33,78,29,elduns.14.jpg
40,28,57,31,180,180,180,31,75,29,elduns.15.jpg
41,28,53,32,180,180,180,33,71,29,elduns.16.jpg
42,32,45,28,171,180,171,32,76,30,elduns.19.jpg
38,33,50,28,171,180,171,29,77,29,elduns.1.jpg
41,31,51,31,180,180,180,32,76,30,elduns.20.jpg
36,27,51,29,171,180,171,32,80,32,elduns.5.jpg
42,32,50,25,169,180,169,33,73,33,elduns.6.jpg
38,33,50,28,171,180,171,29,77,29,elduns.jpg
39,39,58,37,170,180,170,24,69,27,fordj.10.jpg
41,32,109,35,169,169,180,27,67,27,fordj.11.jpg
39,39,50,32,171,171,180,24,69,27,fordj.12.jpg
39,44,53,33,180,180,180,24,69,28,fordj.13.jpg
38,57,42,30,179,168,167,22,67,30,fordj.14.jpg
42,36,55,30,171,171,180,27,69,27,fordj.15.jpg
42,38,51,30,168,168,180,27,69,27,fordj.16.jpg
43,42,48,30,168,168,180,27,68,26,fordj.17.jpg
39,41,58,34,173,180,173,23,68,26,fordj.18.jpg
39,32,62,30,176,168,173,27,72,30,fordj.19.jpg
42,35,57,30,168,168,180,27,69,27,fordj.20.jpg
46,41,42,29,180,180,180,27,71,28,fordj.3.jpg
42,33,54,33,169,169,180,28,72,28,fordj.4.jpg
37,45,51,38,169,180,169,23,67,27,fordj.5.jpg
42,41,45,33,169,180,169,28,68,28,fordj.6.jpg
40,43,48,40,170,180,170,24,70,28,fordj.7.jpg
42,38,49,34,168,168,180,27,65,27,fordj.8.jpg
40,37,55,33,178,168,170,26,70,27,fordj.9.jpg
42,40,49,32,180,180,180,22,61,23,gdhatc.10.jpg
34,43,55,37,171,171,180,20,65,25,gdhatc.11.jpg
42,39,57,38,171,171,180,22,61,25,gdhatc.12.jpg
36,38,63,33,180,180,180,20,64,25,gdhatc.13.jpg
39,39,55,33,167,167,180,22,64,25,gdhatc.14.jpg
38,39,50,31,171,171,180,22,65,25,gdhatc.15.jpg
38,39,50,31,180,180,180,22,65,26,gdhatc.16.jpg
40,38,50,28,180,180,180,24,68,29,gdhatc.17.jpg
42,35,54,32,180,180,180,22,61,26,gdhatc.18.jpg
42,44,44,32,167,167,180,22,61,22,gdhatc.19.jpg
34,47,49,37,171,171,180,20,65,25,gdhatc.1.jpg
38,39,57,37,179,171,170,22,65,25,gdhatc.20.jpg
33,48,48,41,167,167,180,18,63,25,gdhatc.2.jpg
34,46,48,39,171,171,180,19,64,25,gdhatc.3.jpg
31,45,51,43,167,167,180,17,66,24,gdhatc.4.jpg
36,45,50,36,167,167,180,20,64,25,gdhatc.5.jpg
35,42,55,40,167,167,180,20,66,26,gdhatc.6.jpg
36,38,62,36,159,167,172,20,64,25,gdhatc.7.jpg
34,43,55,37,171,171,180,20,65,25,gdhatc.8.jpg
34,43,55,37,171,171,180,20,65,25,gdhatc.9.jpg
38,33,54,34,180,180,180,30,75,30,ggeorg.10.jpg
44,37,45,28,169,169,180,31,71,26,ggeorg.11.jpg
42,32,57,32,169,169,180,32,70,22,ggeorg.12.jpg
38,32,49,36,180,180,180,30,75,26,ggeorg.13.jpg
35,39,57,41,180,180,180,25,75,26,ggeorg.14.jpg
37,36,45,33,171,171,180,29,79,29,ggeorg.15.jpg
41,33,56,33,169,169,180,31,71,26,ggeorg.16.jpg
44,31,59,32,169,169,180,30,71,25,ggeorg.17.jpg
41,32,58,33,180,180,180,31,69,25,ggeorg.18.jpg
40,36,51,33,180,180,180,31,75,29,ggeorg.19.jpg
40,37,49,35,180,180,180,28,72,25,ggeorg.1.jpg
36,36,61,36,180,180,180,26,77,28,ggeorg.20.jpg
37,38,51,35,180,180,180,27,73,33,ggeorg.2.jpg
45,33,46,27,180,180,180,33,73,30,ggeorg.3.jpg
39,37,50,35,180,180,180,29,75,26,ggeorg.4.jpg
44,36,51,32,180,180,180,29,74,34,ggeorg.5.jpg
41,32,56,39,180,180,180,30,71,30,ggeorg.6.jpg
40,33,55,39,180,180,180,29,71,26,ggeorg.7.jpg
40,33,55,39,169,169,180,29,67,25,ggeorg.8.jpg
37,33,58,32,171,180,171,30,78,32,ggeorg.9.jpg
36,40,52,31,180,170,170,26,74,27,ggrego.10.jpg
34,33,117,32,173,173,180,27,72,26,ggrego.11.jpg
33,42,60,40,170,180,170,23,69,27,ggrego.12.jpg
38,43,52,29,180,180,180,26,70,28,ggrego.13.jpg
35,41,59,38,180,180,180,24,72,29,ggrego.14.jpg
32,44,51,36,180,180,180,23,73,28,ggrego.15.jpg
36,41,57,33,169,169,180,24,68,28,ggrego.16.jpg
32,38,119,39,180,180,180,23,71,28,ggrego.17.jpg
34,37,57,36,180,180,180,27,73,28,ggrego.18.jpg
31,42,56,38,169,169,180,21,68,28,ggrego.19.jpg
33,41,114,41,178,168,170,23,69,27,ggrego.1.jpg
35,44,51,37,168,168,180,23,69,27,ggrego.20.jpg
32,45,55,37,170,170,180,23,71,26,ggrego.2.jpg
41,37,57,30,180,180,180,28,68,26,ggrego.3.jpg
37,40,119,34,180,180,180,26,70,27,ggrego.4.jpg
36,41,57,33,168,168,180,23,65,27,ggrego.5.jpg
31,37,60,37,170,170,180,23,73,27,ggrego.6.jpg
32,44,52,32,180,180,180,23,73,28,ggrego.7.jpg
37,44,50,29,180,180,180,26,70,27,ggrego.8.jpg
36,37,57,35,178,168,170,25,70,27,ggrego.9.jpg
46,30,48,32,167,167,180,31,62,25,gjhero.10.jpg
45,29,43,30,171,171,180,32,67,26,gjhero.11.jpg
45,29,43,29,172,172,180,33,67,26,gjhero.12.jpg
46,30,48,32,180,180,180,31,65,25,gjhero.13.jpg
44,25,57,34,170,180,170,32,65,25,gjhero.14.jpg
44,29,52,34,180,180,180,32,65,29,gjhero.15.jpg
44,29,52,30,171,180,171,32,65,29,gjhero.16.jpg
46,29,43,31,180,180,180,32,63,26,gjhero.17.jpg
45,29,45,34,167,180,167,32,64,25,gjhero.18.jpg
42,30,45,33,180,180,180,32,64,25,gjhero.19.jpg
42,27,56,31,180,180,180,32,63,23,gjhero.1.jpg
42,31,45,33,180,180,180,32,64,22,gjhero.20.jpg
46,29,56,25,180,180,180,30,63,23,gjhero.2.jpg
45,26,57,27,180,180,180,33,66,30,gjhero.3.jpg
45,27,58,32,180,180,180,31,61,25,gjhero.4.jpg
46,26,55,30,167,167,180,33,65,25,gjhero.5.jpg
43,25,52,32,180,180,180,33,64,28,gjhero.6.jpg
48,23,57,28,171,171,180,36,61,25,gjhero.7.jpg
45,30,51,37,180,180,180,31,64,25,gjhero.8.jpg
46,31,54,33,180,180,180,33,62,25,gjhero.9.jpg
39,27,114,33,180,180,180,30,64,26,gjnorm.10.jpg
50,26,56,25,180,180,180,34,63,26,gjnorm.11.jpg
45,30,60,31,167,180,167,32,63,26,gjnorm.12.jpg
46,24,61,27,171,171,180,36,63,29,gjnorm.13.jpg
42,26,113,31,180,180,180,32,63,26,gjnorm.14.jpg
39,28,118,34,180,180,180,31,65,25,gjnorm.15.jpg
39,24,107,34,180,180,180,32,64,23,gjnorm.16.jpg
42,26,113,31,180,180,180,32,63,26,gjnorm.17.jpg
42,30,60,31,180,180,180,32,67,26,gjnorm.18.jpg
42,30,60,30,180,180,180,30,66,26,gjnorm.19.jpg
41,30,61,32,180,180,180,29,66,27,gjnorm.1.jpg
41,27,60,31,180,180,180,32,64,27,gjnorm.20.jpg
42,33,55,29,180,180,180,31,66,27,gjnorm.2.jpg
41,30,60,32,180,180,180,29,64,26,gjnorm.3.jpg
39,26,107,33,180,180,180,31,65,23,gjnorm.4.jpg
39,30,58,32,180,180,180,31,65,23,gjnorm.5.jpg
42,29,60,26,180,180,180,31,65,23,gjnorm.6.jpg
43,23,111,32,168,180,168,33,65,23,gjnorm.7.jpg
45,30,54,30,180,180,180,33,65,27,gjnorm.8.jpg
42,30,61,29,171,180,171,31,66,24,gjnorm.9.jpg
39,30,52,28,180,180,180,30,70,26,gmwate.10.jpg
46,33,38,23,180,180,180,30,70,30,gmwate.11.jpg
38,38,51,33,180,180,180,26,70,30,gmwate.12.jpg
42,30,43,26,180,180,180,30,70,26,gmwate.13.jpg
39,28,50,26,180,180,180,30,67,26,gmwate.14.jpg
42,30,50,28,180,180,180,30,70,29,gmwate.15.jpg
41,35,46,27,180,180,180,29,67,26,gmwate.16.jpg
49,32,38,23,180,180,180,32,66,26,gmwate.17.jpg
48,31,46,26,180,180,180,31,66,30,gmwate.18.jpg
42,34,38,26,173,180,173,30,70,26,gmwate.19.jpg
42,27,38,27,165,172,173,32,72,25,gmwate.1.jpg
41,35,41,28,180,180,180,29,70,30,gmwate.20.jpg
45,27,40,26,180,170,170,31,70,26,gmwate.2.jpg
42,28,38,28,180,180,180,32,73,26,gmwate.3.jpg
39,24,50,29,170,180,170,31,73,29,gmwate.4.jpg
45,24,46,25,172,180,172,32,70,29,gmwate.5.jpg
45,25,52,28,170,180,170,31,70,30,gmwate.6.jpg
45,27,45,27,172,180,172,31,68,28,gmwate.7.jpg
40,37,34,23,180,180,180,29,70,28,gmwate.8.jpg
42,27,43,26,170,180,170,31,73,29,gmwate.9.jpg
37,38,51,28,171,171,180,25,76,28,gpapaz.10.jpg
38,41,41,32,169,169,180,25,72,28,gpapaz.11.jpg
42,38,41,32,178,169,171,28,70,25,gpapaz.12.jpg
38,37,42,27,180,171,171,28,78,29,gpapaz.13.jpg
39,37,42,27,170,170,180,28,76,30,gpapaz.15.jpg
42,36,42,28,168,168,180,28,72,30,gpapaz.16.jpg
36,41,47,33,171,171,180,25,72,24,gpapaz.17.jpg
39,37,48,29,178,170,173,28,76,29,gpapaz.18.jpg
42,33,47,28,178,169,171,28,74,29,gpapaz.19.jpg
40,37,52,34,169,169,180,26,65,25,gpapaz.1.jpg
35,40,47,34,170,170,180,25,74,28,gpapaz.20.jpg
41,32,48,33,178,169,171,27,73,28,gpapaz.2.jpg
39,41,47,34,169,180,180,26,69,25,gpapaz.3.jpg
39,41,47,34,169,180,180,26,69,25,gpapaz.4.jpg
37,44,44,31,171,171,180,25,72,24,gpapaz.5.jpg
42,37,41,32,178,169,171,28,74,29,gpapaz.6.jpg
38,38,41,31,180,171,171,27,77,28,gpapaz.7.jpg
45,36,48,31,178,169,171,28,74,29,gpapaz.8.jpg
34,40,59,36,180,169,169,22,69,28,gpapaz.9.jpg
39,34,51,32,180,180,180,28,66,30,gpsmit.10.jpg
40,38,48,33,176,167,172,26,64,25,gpsmit.11.jpg
42,36,48,32,175,165,170,28,63,26,gpsmit.12.jpg
35,39,48,35,167,180,167,23,69,33,gpsmit.13.jpg
35,34,56,34,167,180,167,24,66,30,gpsmit.14.jpg
38,39,54,36,180,180,180,24,66,26,gpsmit.15.jpg
36,39,53,40,171,180,171,25,67,29,gpsmit.16.jpg
38,39,47,32,170,180,170,24,66,26,gpsmit.17.jpg
36,39,48,35,180,180,180,22,68,26,gpsmit.18.jpg
39,38,48,31,171,180,171,25,66,33,gpsmit.19.jpg
38,36,48,36,180,180,180,26,70,30,gpsmit.1.jpg
36,37,49,34,180,180,180,25,67,29,gpsmit.20.jpg
34,41,54,37,160,180,160,23,65,25,gpsmit.2.jpg
38,33,52,35,180,180,180,25,65,25,gpsmit.3.jpg
37,35,49,37,171,171,180,25,67,29,gpsmit.4.jpg
33,33,56,34,172,180,172,25,70,26,gpsmit.5.jpg
35,38,54,36,172,180,172,24,68,25,gpsmit.6.jpg
41,40,44,29,170,170,180,28,63,23,gpsmit.7.jpg
35,34,56,32,172,172,180,26,66,26,gpsmit.8.jpg
35,36,57,36,180,180,180,24,64,28,gpsmit.9.jpg
31,41,55,36,170,180,170,23,77,31,gsreas.10.jpg
31,36,63,36,172,180,172,24,80,28,gsreas.11.jpg
31,44,47,34,171,180,171,23,79,31,gsreas.12.jpg
36,39,49,33,180,171,171,30,80,32,gsreas.13.jpg
30,37,63,38,170,180,170,26,78,32,gsreas.14.jpg
32,39,58,33,180,171,171,26,80,32,gsreas.15.jpg
31,40,58,39,171,180,171,23,79,31,gsreas.16.jpg
33,35,56,39,171,171,180,25,79,27,gsreas.17.jpg
29,39,58,39,171,171,180,22,80,32,gsreas.18.jpg
25,44,118,45,180,180,180,19,79,27,gsreas.19.jpg
34,30,111,33,170,170,180,30,78,32,gsreas.1.jpg
28,42,59,39,171,171,180,22,82,28,gsreas.20.jpg
32,39,58,33,180,180,180,26,80,32,gsreas.2.jpg
32,40,58,37,171,171,180,25,79,31,gsreas.3.jpg
32,39,58,33,180,171,171,26,80,32,gsreas.4.jpg
32,35,117,37,171,180,171,27,81,33,gsreas.5.jpg
30,39,59,37,180,180,180,23,79,31,gsreas.6.jpg
32,32,60,34,180,180,180,28,80,32,gsreas.7.jpg
32,37,117,37,180,180,180,25,79,31,gsreas.8.jpg
32,40,58,33,171,171,180,25,79,31,gsreas.9.jpg
37,39,54,32,180,180,180,22,72,28,hartb.10.jpg
34,37,60,36,171,180,171,22,72,32,hartb.11.jpg
42,34,57,36,172,180,172,25,74,25,hartb.12.jpg
41,40,47,32,171,180,171,22,70,29,hartb.13.jpg
46,37,45,30,180,180,180,25,70,29,hartb.14.jpg
35,39,60,35,180,180,180,23,69,29,hartb.15.jpg
46,38,45,30,172,180,172,25,65,21,hartb.16.jpg
40,38,48,31,180,180,180,24,70,24,hartb.17.jpg
32,42,51,39,180,180,180,21,75,25,hartb.18.jpg
35,39,53,39,180,180,180,23,77,29,hartb.19.jpg
36,38,56,37,159,169,171,23,71,27,hartb.1.jpg
38,37,47,34,161,169,172,25,77,29,hartb.20.jpg
36,38,56,33,171,180,171,23,71,23,hartb.2.jpg
38,38,53,31,171,180,171,25,73,29,hartb.3.jpg
31,43,58,42,167,167,180,20,74,29,hartb.4.jpg
33,38,53,36,180,180,180,22,74,29,hartb.5.jpg
38,38,45,30,180,180,180,25,73,25,hartb.6.jpg
37,45,47,32,172,180,172,22,72,24,hartb.7.jpg
41,39,52,36,171,180,171,24,68,28,hartb.8.jpg
38,37,53,35,172,180,172,25,77,25,hartb.9.jpg
45,38,45,32,157,169,169,28,68,28,hensm.10.jpg
41,38,54,36,180,180,180,24,68,24,hensm.11.jpg
46,40,42,30,159,169,171,25,69,25,hensm.12.jpg
37,38,48,35,180,180,180,24,72,28,hensm.13.jpg
50,37,44,27,169,169,180,29,69,25,hensm.14.jpg
47,37,31,30,169,169,180,29,67,23,hensm.15.jpg
49,38,30,30,180,180,180,28,68,28,hensm.17.jpg
44,39,37,27,171,180,171,27,71,27,hensm.18.jpg
44,36,40,27,171,180,171,27,71,27,hensm.1.jpg
41,40,35,35,180,180,180,28,72,32,hensm.20.jpg
45,36,39,31,169,169,180,28,72,28,hensm.2.jpg
45,40,43,31,159,169,171,24,68,24,hensm.3.jpg
42,32,59,29,180,180,180,28,70,28,hensm.4.jpg
49,36,39,27,180,180,180,28,68,28,hensm.5.jpg
52,37,37,27,169,169,180,29,67,23,hensm.6.jpg
44,32,53,29,180,180,180,27,67,27,hensm.7.jpg
48,39,37,27,159,169,171,27,67,23,hensm.8.jpg
45,34,44,31,171,180,171,28,68,28,hensm.9.jpg
44,34,52,33,180,180,180,27,65,25,ieorf.10.jpg
41,31,51,35,167,167,180,27,65,25,ieorf.11.jpg
38,40,49,36,167,180,167,25,65,29,ieorf.12.jpg
38,37,48,35,167,180,167,25,65,29,ieorf.13.jpg
38,34,51,31,167,180,167,26,66,26,ieorf.14.jpg
42,36,49,35,170,170,180,28,62,27,ieorf.15.jpg
38,43,36,38,180,180,180,26,67,23,ieorf.16.jpg
41,40,36,39,180,180,180,27,64,28,ieorf.17.jpg
41,38,51,33,180,180,180,27,64,25,ieorf.18.jpg
38,40,51,37,180,180,180,25,64,25,ieorf.19.jpg
41,40,46,33,168,180,168,27,66,25,ieorf.1.jpg
38,40,49,36,172,180,172,26,67,23,ieorf.20.jpg
38,36,53,40,180,180,180,25,65,25,ieorf.2.jpg
36,44,45,32,171,180,171,25,67,28,ieorf.3.jpg
40,36,45,32,180,180,180,27,69,25,ieorf.4.jpg
38,42,53,37,177,167,171,25,64,29,ieorf.5.jpg
41,41,47,37,180,180,180,27,64,25,ieorf.6.jpg
41,39,49,36,180,180,180,28,63,23,ieorf.7.jpg
42,36,49,32,167,180,167,28,66,30,ieorf.8.jpg
44,37,55,35,167,180,167,27,65,29,ieorf.9.jpg
41,33,50,31,180,180,180,28,68,26,irdrew.10.jpg
41,38,50,33,180,180,180,28,68,22,irdrew.11.jpg
41,37,44,30,180,180,180,29,67,23,irdrew.12.jpg
41,36,45,32,170,180,170,29,69,23,irdrew.13.jpg
38,39,45,32,180,180,180,27,69,23,irdrew.14.jpg
37,41,44,31,180,180,180,26,68,26,irdrew.15.jpg
41,36,45,32,180,180,180,29,69,23,irdrew.16.jpg
38,36,48,32,180,180,180,27,69,23,irdrew.17.jpg
38,35,50,32,180,180,180,27,69,23,irdrew.18.jpg
38,36,54,33,180,180,180,27,69,31,irdrew.19.jpg
40,32,50,34,168,168,180,27,69,27,irdrew.1.jpg
41,33,50,31,180,180,180,28,68,22,irdrew.20.jpg
41,37,39,30,180,180,180,28,68,26,irdrew.2.jpg
41,37,45,31,168,180,168,28,68,26,irdrew.3.jpg
41,38,44,31,168,180,168,28,68,26,irdrew.4.jpg
41,36,45,30,180,180,180,29,67,23,irdrew.5.jpg
45,34,47,32,180,180,180,29,65,23,irdrew.6.jpg
38,36,45,33,180,180,180,29,71,26,irdrew.7.jpg
41,37,45,31,180,180,180,28,68,26,irdrew.8.jpg
38,35,45,29,180,180,180,29,71,26,irdrew.9.jpg
27,43,55,41,180,180,180,20,70,28,jabins.10.jpg
30,46,55,43,180,180,180,20,70,28,jabins.11.jpg
34,38,56,37,168,168,180,25,69,31,jabins.12.jpg
33,44,50,40,180,180,180,23,69,27,jabins.13.jpg
32,39,55,39,170,170,180,25,69,27,jabins.14.jpg
34,38,56,36,170,170,180,25,70,27,jabins.15.jpg
39,41,45,32,168,168,180,26,66,28,jabins.16.jpg
38,39,40,35,180,180,180,25,69,27,jabins.17.jpg
33,46,45,35,168,180,168,21,65,27,jabins.18.jpg
33,46,45,40,180,180,180,21,65,27,jabins.19.jpg
32,37,50,38,168,180,168,25,69,27,jabins.1.jpg
30,43,52,40,170,170,180,21,73,27,jabins.20.jpg
32,31,57,36,170,170,180,27,73,27,jabins.2.jpg
37,46,45,33,180,180,180,23,69,27,jabins.3.jpg
38,39,45,31,169,169,180,27,70,27,jabins.4.jpg
31,40,49,36,180,180,180,23,69,27,jabins.5.jpg
34,42,49,34,180,180,180,24,70,27,jabins.6.jpg
34,39,49,38,180,180,180,23,69,27,jabins.7.jpg
32,39,54,37,180,180,180,24,70,27,jabins.8.jpg
33,39,56,39,180,180,180,23,71,27,jabins.9.jpg
35,34,55,36,180,180,180,25,73,27,jagrif.10.jpg
37,38,45,39,180,180,180,24,70,26,jagrif.11.jpg
42,37,39,34,180,180,180,27,67,26,jagrif.12.jpg
38,34,51,35,168,168,180,27,67,30,jagrif.13.jpg
33,41,46,39,180,180,180,23,69,27,jagrif.14.jpg
37,34,50,36,173,173,180,26,72,26,jagrif.15.jpg
36,34,50,38,180,180,180,25,72,26,jagrif.16.jpg
35,39,48,36,167,167,180,24,70,30,jagrif.17.jpg
38,36,48,34,180,180,180,26,70,29,jagrif.18.jpg
38,39,44,35,180,180,180,25,69,25,jagrif.19.jpg
37,30,51,39,180,180,180,26,72,30,jagrif.1.jpg
35,38,40,36,180,180,180,26,74,30,jagrif.20.jpg
35,32,57,39,180,180,180,25,73,31,jagrif.2.jpg
32,33,57,39,180,180,180,25,72,26,jagrif.3.jpg
35,36,50,35,180,180,180,25,73,27,jagrif.4.jpg
35,38,44,38,168,168,180,25,73,31,jagrif.5.jpg
35,36,50,35,169,169,180,25,73,30,jagrif.6.jpg
35,34,51,39,180,180,180,25,75,30,jagrif.7.jpg
32,33,57,39,180,180,180,25,72,26,jagrif.8.jpg
38,34,45,33,180,180,180,27,67,27,jagrif.9.jpg
41,30,51,35,172,180,172,29,67,26,jcarte.10.jpg
39,32,45,37,180,180,180,29,69,19,jcarte.11.jpg
42,33,40,32,180,180,180,31,69,27,jcarte.12.jpg
38,38,41,34,173,180,173,27,70,24,jcarte.13.jpg
38,33,45,34,180,180,180,27,69,27,jcarte.14.jpg
44,32,46,35,173,180,173,29,66,24,jcarte.15.jpg
37,34,45,34,180,180,180,26,68,26,jcarte.16.jpg
37,38,41,36,170,170,180,25,70,24,jcarte.17.jpg
45,35,33,31,180,180,180,30,64,22,jcarte.18.jpg
34,31,52,39,170,170,180,25,70,24,jcarte.19.jpg
35,34,51,39,167,180,167,26,66,26,jcarte.1.jpg
38,34,51,35,180,180,180,27,67,23,jcarte.20.jpg
42,37,45,31,180,180,180,27,67,26,jcarte.2.jpg
35,34,51,33,180,180,180,27,71,26,jcarte.3.jpg
41,32,51,36,170,180,170,28,68,22,jcarte.4.jpg
37,34,45,36,173,173,180,25,68,22,jcarte.5.jpg
38,34,51,35,180,180,180,27,67,26,jcarte.6.jpg
37,39,46,33,171,171,180,25,68,26,jcarte.7.jpg
37,38,46,33,163,170,173,25,70,24,jcarte.8.jpg
37,34,51,36,180,180,180,26,68,22,jcarte.9.jpg
38,33,45,30,180,180,180,29,73,29,jdbenm.10.jpg
32,34,56,34,171,180,171,25,75,27,jdbenm.11.jpg
35,30,51,32,180,180,180,28,72,28,jdbenm.12.jpg
38,35,50,31,180,180,180,28,72,24,jdbenm.13.jpg
35,36,44,30,171,180,171,26,76,28,jdbenm.14.jpg
33,35,116,32,180,180,180,24,74,29,jdbenm.15.jpg
38,29,51,30,180,180,180,29,73,25,jdbenm.16.jpg
37,30,60,31,180,180,180,28,74,28,jdbenm.17.jpg
38,36,50,31,180,180,180,27,71,27,jdbenm.18.jpg
37,37,50,35,180,180,180,25,69,29,jdbenm.19.jpg
38,32,55,31,180,180,180,29,70,24,jdbenm.1.jpg
35,32,56,28,180,180,180,29,71,27,jdbenm.20.jpg
36,36,62,37,180,180,180,24,66,24,jdbenm.2.jpg
38,34,51,31,180,180,180,29,69,25,jdbenm.3.jpg
